sku,product,current_stock,reorder_point
SKU04075,Product-4075,8,278
SKU04076,Product-4076,9062,624
SKU04077,Product-4077,8320,643
SKU04078,Product-4078,1514,1029
SKU04079,Product-4079,3887,1180
SKU04080,Product-4080,2495,287
SKU04081,Product-4081,4265,842
SKU04082,Product-4082,9004,771
SKU04083,Product-4083,907,1584
SKU04084,Product-4084,6454,1668
SKU04085,Product-4085,576,629
SKU04086,Product-4086,8067,112
SKU04087,Product-4087,2488,988
SKU04088,Product-4088,382,883
SKU04089,Product-4089,6126,771
SKU04090,Product-4090,3125,1686
SKU04091,Product-4091,9636,548
SKU04092,Product-4092,9461,1210
SKU04093,Product-4093,5884,1685
SKU04094,Product-4094,547,401
SKU04095,Product-4095,5294,1726
SKU04096,Product-4096,5946,425
SKU04097,Product-4097,287,1877
SKU04098,Product-4098,742,111
SKU04099,Product-4099,6250,751
SKU04100,Product-4100,9155,1274
SKU04101,Product-4101,4492,1046
SKU04102,Product-4102,5767,173
SKU04103,Product-4103,9694,652
SKU04104,Product-4104,7551,1360
SKU04105,Product-4105,6460,913
SKU04106,Product-4106,6078,609
SKU04107,Product-4107,9568,597
SKU04108,Product-4108,8780,1716
SKU04109,Product-4109,7987,113
SKU04110,Product-4110,150,987
SKU04111,Product-4111,8595,1652
SKU04112,Product-4112,2044,1204
SKU04113,Product-4113,4135,1751
SKU04114,Product-4114,7183,467
SKU04115,Product-4115,2530,1940
SKU04116,Product-4116,6985,290
SKU04117,Product-4117,7861,551
SKU04118,Product-4118,7234,532
SKU04119,Product-4119,9016,1746
SKU04120,Product-4120,962,1538
SKU04121,Product-4121,1188,465
SKU04122,Product-4122,6357,1142
SKU04123,Product-4123,9370,1551
SKU04124,Product-4124,7051,821
SKU04125,Product-4125,7252,1320
SKU04126,Product-4126,3634,1253
SKU04127,Product-4127,1804,1734
SKU04128,Product-4128,7125,588
SKU04129,Product-4129,5767,1448
SKU04130,Product-4130,4249,207
SKU04131,Product-4131,9836,709
SKU04132,Product-4132,8306,1441
SKU04133,Product-4133,2180,1940
SKU04134,Product-4134,6981,1039
SKU04135,Product-4135,9333,149
SKU04136,Product-4136,4472,1043
SKU04137,Product-4137,1162,1080
SKU04138,Product-4138,1081,144
SKU04139,Product-4139,4529,374
SKU04140,Product-4140,9202,585
SKU04141,Product-4141,6699,1876
SKU04142,Product-4142,2851,654
SKU04143,Product-4143,8184,1123
SKU04144,Product-4144,2448,895
SKU04145,Product-4145,9056,1730
SKU04146,Product-4146,2488,76
SKU04147,Product-4147,3221,53
SKU04148,Product-4148,1585,1840
SKU04149,Product-4149,6008,888
SKU04150,Product-4150,8377,156
SKU04151,Product-4151,7645,616
SKU04152,Product-4152,2702,720
SKU04153,Product-4153,3017,627
SKU04154,Product-4154,1025,156
SKU04155,Product-4155,7500,1869
SKU04156,Product-4156,8551,1638
SKU04157,Product-4157,7162,690
SKU04158,Product-4158,9847,72
SKU04159,Product-4159,9272,789
SKU04160,Product-4160,3481,1153
SKU04161,Product-4161,2311,484
SKU04162,Product-4162,3558,1702
SKU04163,Product-4163,7247,1435
SKU04164,Product-4164,3253,242
SKU04165,Product-4165,4723,1989
SKU04166,Product-4166,8556,1060
SKU04167,Product-4167,5013,1290
SKU04168,Product-4168,9430,256
SKU04169,Product-4169,9114,50
SKU04170,Product-4170,3557,111
SKU04171,Product-4171,8505,1860
SKU04172,Product-4172,2913,1363
SKU04173,Product-4173,9882,644
SKU04174,Product-4174,8364,1730
SKU04175,Product-4175,513,1359
SKU04176,Product-4176,9393,1286
SKU04177,Product-4177,8135,606
SKU04178,Product-4178,730,1647
SKU04179,Product-4179,5687,1462
SKU04180,Product-4180,7028,1246
SKU04181,Product-4181,9902,1714
SKU04182,Product-4182,3091,1298
SKU04183,Product-4183,2852,243
SKU04184,Product-4184,9236,839
SKU04185,Product-4185,6388,218
SKU04186,Product-4186,9990,249
SKU04187,Product-4187,8819,1655
SKU04188,Product-4188,6576,817
SKU04189,Product-4189,5057,1697
SKU04190,Product-4190,5916,1359
SKU04191,Product-4191,7322,688
SKU04192,Product-4192,8755,1224
SKU04193,Product-4193,494,758
SKU04194,Product-4194,4566,684
SKU04195,Product-4195,1782,1028
SKU04196,Product-4196,6709,329
SKU04197,Product-4197,6430,1240
SKU04198,Product-4198,2838,853
SKU04199,Product-4199,5643,1528
SKU04200,Product-4200,3340,923
SKU04201,Product-4201,7652,669
SKU04202,Product-4202,3205,784
SKU04203,Product-4203,1774,1819
SKU04204,Product-4204,3441,691
SKU04205,Product-4205,2694,689
SKU04206,Product-4206,1142,1561
SKU04207,Product-4207,6072,506
SKU04208,Product-4208,514,504
SKU04209,Product-4209,2905,1048
SKU04210,Product-4210,2670,1509
SKU04211,Product-4211,3192,974
SKU04212,Product-4212,5265,479
SKU04213,Product-4213,1761,1381
SKU04214,Product-4214,2139,1787
SKU04215,Product-4215,1752,1040
SKU04216,Product-4216,7928,1354
SKU04217,Product-4217,5205,1455
SKU04218,Product-4218,701,253
SKU04219,Product-4219,4726,1019
SKU04220,Product-4220,7263,602
SKU04221,Product-4221,4665,878
SKU04222,Product-4222,3984,1940
SKU04223,Product-4223,2694,791
SKU04224,Product-4224,1121,663
SKU04225,Product-4225,8861,944
SKU04226,Product-4226,9163,161
SKU04227,Product-4227,2851,151
SKU04228,Product-4228,838,1155
SKU04229,Product-4229,614,52
SKU04230,Product-4230,5909,835
SKU04231,Product-4231,862,655
SKU04232,Product-4232,6312,1983
SKU04233,Product-4233,3033,1937
SKU04234,Product-4234,1794,254
SKU04235,Product-4235,3296,104
SKU04236,Product-4236,7964,1389
SKU04237,Product-4237,9429,561
SKU04238,Product-4238,166,281
SKU04239,Product-4239,9589,275
SKU04240,Product-4240,4061,885
SKU04241,Product-4241,5015,1160
SKU04242,Product-4242,9398,342
SKU04243,Product-4243,44,1204
SKU04244,Product-4244,4171,1960
SKU04245,Product-4245,7133,1249
SKU04246,Product-4246,889,690
SKU04247,Product-4247,1618,1140
SKU04248,Product-4248,4775,762
SKU04249,Product-4249,3578,711
SKU04250,Product-4250,7928,1244
SKU04251,Product-4251,2193,1293
SKU04252,Product-4252,6370,1014
SKU04253,Product-4253,993,1561
SKU04254,Product-4254,7498,1293
SKU04255,Product-4255,3163,711
SKU04256,Product-4256,4084,82
SKU04257,Product-4257,2290,469
SKU04258,Product-4258,6165,1647
SKU04259,Product-4259,5074,1353
SKU04260,Product-4260,4495,955
SKU04261,Product-4261,1762,1117
SKU04262,Product-4262,1992,157
SKU04263,Product-4263,5319,895
SKU04264,Product-4264,5176,204
SKU04265,Product-4265,6006,1660
SKU04266,Product-4266,1926,723
SKU04267,Product-4267,9476,1532
SKU04268,Product-4268,3004,956
SKU04269,Product-4269,3274,881
SKU04270,Product-4270,2406,718
SKU04271,Product-4271,5882,1757
SKU04272,Product-4272,1509,1163
SKU04273,Product-4273,5366,466
SKU04274,Product-4274,7311,476
SKU04275,Product-4275,7086,420
SKU04276,Product-4276,8222,494
SKU04277,Product-4277,2657,632
SKU04278,Product-4278,4831,1013
SKU04279,Product-4279,4963,372
SKU04280,Product-4280,4176,388
SKU04281,Product-4281,5978,618
SKU04282,Product-4282,603,1149
SKU04283,Product-4283,194,235
SKU04284,Product-4284,7545,438
SKU04285,Product-4285,9660,1493
SKU04286,Product-4286,90,1827
SKU04287,Product-4287,3066,1893
SKU04288,Product-4288,4658,1706
SKU04289,Product-4289,4718,353
SKU04290,Product-4290,4149,1289
SKU04291,Product-4291,1469,234
SKU04292,Product-4292,9604,1616
SKU04293,Product-4293,7441,479
SKU04294,Product-4294,5390,488
SKU04295,Product-4295,7055,999
SKU04296,Product-4296,3801,1305
SKU04297,Product-4297,5987,1058
SKU04298,Product-4298,3074,1674
SKU04299,Product-4299,9751,706
SKU04300,Product-4300,4247,572
SKU04301,Product-4301,568,1964
SKU04302,Product-4302,7538,125
SKU04303,Product-4303,255,1130
SKU04304,Product-4304,4978,143
SKU04305,Product-4305,9923,633
SKU04306,Product-4306,9637,1263
SKU04307,Product-4307,4208,522
SKU04308,Product-4308,9913,322
SKU04309,Product-4309,2543,1612
SKU04310,Product-4310,449,151
SKU04311,Product-4311,1093,381
SKU04312,Product-4312,5269,935
SKU04313,Product-4313,3777,1951
SKU04314,Product-4314,721,602
SKU04315,Product-4315,1519,611
SKU04316,Product-4316,430,1661
SKU04317,Product-4317,6869,1430
SKU04318,Product-4318,7416,1589
SKU04319,Product-4319,9403,61
SKU04320,Product-4320,5257,1900
SKU04321,Product-4321,3440,1038
SKU04322,Product-4322,8298,423
SKU04323,Product-4323,1461,710
SKU04324,Product-4324,1669,242
SKU04325,Product-4325,3863,384
SKU04326,Product-4326,3109,836
SKU04327,Product-4327,8515,538
SKU04328,Product-4328,5312,1892
SKU04329,Product-4329,1494,811
SKU04330,Product-4330,3501,1417
SKU04331,Product-4331,8335,684
SKU04332,Product-4332,6667,1934
SKU04333,Product-4333,2277,1815
SKU04334,Product-4334,1770,1350
SKU04335,Product-4335,5179,958
SKU04336,Product-4336,8776,205
SKU04337,Product-4337,668,1877
SKU04338,Product-4338,1741,543
SKU04339,Product-4339,8982,686
SKU04340,Product-4340,4102,717
SKU04341,Product-4341,6286,1859
SKU04342,Product-4342,5921,395
SKU04343,Product-4343,734,957
SKU04344,Product-4344,3302,173
SKU04345,Product-4345,8411,991
SKU04346,Product-4346,1872,939
SKU04347,Product-4347,5795,955
SKU04348,Product-4348,3484,1351
SKU04349,Product-4349,144,283
SKU04350,Product-4350,8094,1338
SKU04351,Product-4351,4068,1465
SKU04352,Product-4352,7227,944
SKU04353,Product-4353,584,300
SKU04354,Product-4354,353,1624
SKU04355,Product-4355,4161,651
SKU04356,Product-4356,5977,709
SKU04357,Product-4357,8448,477
SKU04358,Product-4358,9231,880
SKU04359,Product-4359,146,1416
SKU04360,Product-4360,7135,1657
SKU04361,Product-4361,6834,1614
SKU04362,Product-4362,5605,441
SKU04363,Product-4363,1196,833
SKU04364,Product-4364,5730,1628
SKU04365,Product-4365,3256,1649
SKU04366,Product-4366,3055,643
SKU04367,Product-4367,8955,392
SKU04368,Product-4368,503,528
SKU04369,Product-4369,7264,1666
SKU04370,Product-4370,708,1044
SKU04371,Product-4371,6383,1656
SKU04372,Product-4372,1365,152
SKU04373,Product-4373,5744,1627
SKU04374,Product-4374,349,91
SKU04375,Product-4375,4779,711
SKU04376,Product-4376,3690,1983
SKU04377,Product-4377,8021,1443
SKU04378,Product-4378,2184,1799
SKU04379,Product-4379,1437,1224
SKU04380,Product-4380,3142,161
SKU04381,Product-4381,4970,1652
SKU04382,Product-4382,4454,1523
SKU04383,Product-4383,2067,181
SKU04384,Product-4384,8689,897
SKU04385,Product-4385,9155,1530
SKU04386,Product-4386,1972,1102
SKU04387,Product-4387,1135,737
SKU04388,Product-4388,6208,1191
SKU04389,Product-4389,2914,1169
SKU04390,Product-4390,3500,590
SKU04391,Product-4391,7502,1255
SKU04392,Product-4392,4361,1863
SKU04393,Product-4393,5509,487
SKU04394,Product-4394,2643,1270
SKU04395,Product-4395,4890,201
SKU04396,Product-4396,8192,1609
SKU04397,Product-4397,7127,1912
SKU04398,Product-4398,8768,1752
SKU04399,Product-4399,7532,1584
SKU04400,Product-4400,1092,1599
SKU04401,Product-4401,4401,1405
SKU04402,Product-4402,7887,1972
SKU04403,Product-4403,9359,1822
SKU04404,Product-4404,9478,1670
SKU04405,Product-4405,7,1010
SKU04406,Product-4406,2517,1953
SKU04407,Product-4407,9162,1677
SKU04408,Product-4408,9111,1463
SKU04409,Product-4409,8887,1462
SKU04410,Product-4410,9651,448
SKU04411,Product-4411,9900,186
SKU04412,Product-4412,1394,577
SKU04413,Product-4413,3054,713
SKU04414,Product-4414,1623,1381
SKU04415,Product-4415,3545,844
SKU04416,Product-4416,4657,1927
SKU04417,Product-4417,4469,1258
SKU04418,Product-4418,4839,1180
SKU04419,Product-4419,2934,1239
SKU04420,Product-4420,812,1245
SKU04421,Product-4421,2164,1250
SKU04422,Product-4422,1137,206
SKU04423,Product-4423,6789,370
SKU04424,Product-4424,4228,959
SKU04425,Product-4425,3234,1602
SKU04426,Product-4426,8205,1145
SKU04427,Product-4427,3417,1079
SKU04428,Product-4428,5160,528
SKU04429,Product-4429,4915,1770
SKU04430,Product-4430,5090,134
SKU04431,Product-4431,940,160
SKU04432,Product-4432,6967,162
SKU04433,Product-4433,8183,1670
SKU04434,Product-4434,5211,1599
SKU04435,Product-4435,1080,1727
SKU04436,Product-4436,9010,1805
SKU04437,Product-4437,665,244
SKU04438,Product-4438,1551,372
SKU04439,Product-4439,7288,1518
SKU04440,Product-4440,1491,1904
SKU04441,Product-4441,3377,1576
SKU04442,Product-4442,3626,523
SKU04443,Product-4443,458,495
SKU04444,Product-4444,123,62
SKU04445,Product-4445,870,486
SKU04446,Product-4446,2854,812
SKU04447,Product-4447,9526,1403
SKU04448,Product-4448,2282,728
SKU04449,Product-4449,7303,401
SKU04450,Product-4450,2589,1604
SKU04451,Product-4451,5900,1899
SKU04452,Product-4452,8672,1973
SKU04453,Product-4453,7113,1747
SKU04454,Product-4454,9288,259
SKU04455,Product-4455,5300,871
SKU04456,Product-4456,8422,1119
SKU04457,Product-4457,4671,1037
SKU04458,Product-4458,5789,1099
SKU04459,Product-4459,4964,425
SKU04460,Product-4460,1819,1187
SKU04461,Product-4461,8092,1841
SKU04462,Product-4462,5843,1848
SKU04463,Product-4463,7591,915
SKU04464,Product-4464,8368,1671
SKU04465,Product-4465,7737,1373
SKU04466,Product-4466,7680,626
SKU04467,Product-4467,1917,80
SKU04468,Product-4468,3650,1867
SKU04469,Product-4469,2900,1724
SKU04470,Product-4470,7902,609
SKU04471,Product-4471,8444,276
SKU04472,Product-4472,130,900
SKU04473,Product-4473,4816,953
SKU04474,Product-4474,7317,1731
SKU04475,Product-4475,789,1152
SKU04476,Product-4476,1859,1614
SKU04477,Product-4477,6587,1146
SKU04478,Product-4478,9307,840
SKU04479,Product-4479,288,472
SKU04480,Product-4480,7803,987
SKU04481,Product-4481,7429,1713
SKU04482,Product-4482,2196,1174
SKU04483,Product-4483,5267,93
SKU04484,Product-4484,1413,879
SKU04485,Product-4485,1592,1892
SKU04486,Product-4486,4588,102
SKU04487,Product-4487,6313,101
SKU04488,Product-4488,2692,1320
SKU04489,Product-4489,3952,519
SKU04490,Product-4490,4164,1887
SKU04491,Product-4491,4270,866
SKU04492,Product-4492,3184,1501
SKU04493,Product-4493,7241,1130
SKU04494,Product-4494,6405,1018
SKU04495,Product-4495,5209,1425
SKU04496,Product-4496,9317,1012
SKU04497,Product-4497,8494,873
SKU04498,Product-4498,3272,1651
SKU04499,Product-4499,8720,247
SKU04500,Product-4500,2007,595
SKU04501,Product-4501,3137,322
SKU04502,Product-4502,287,262
SKU04503,Product-4503,3073,650
SKU04504,Product-4504,3130,1554
SKU04505,Product-4505,4269,127
SKU04506,Product-4506,845,1726
SKU04507,Product-4507,4881,1256
SKU04508,Product-4508,689,738
SKU04509,Product-4509,6145,1932
SKU04510,Product-4510,3105,186
SKU04511,Product-4511,3934,1621
SKU04512,Product-4512,7197,217
SKU04513,Product-4513,2816,59
SKU04514,Product-4514,9876,689
SKU04515,Product-4515,9562,582
SKU04516,Product-4516,8598,640
SKU04517,Product-4517,868,1111
SKU04518,Product-4518,1330,194
SKU04519,Product-4519,3891,1690
SKU04520,Product-4520,5223,1080
SKU04521,Product-4521,7586,1349
SKU04522,Product-4522,31,888
SKU04523,Product-4523,976,919
SKU04524,Product-4524,269,413
SKU04525,Product-4525,8959,690
SKU04526,Product-4526,186,1104
SKU04527,Product-4527,2766,1496
SKU04528,Product-4528,1513,836
SKU04529,Product-4529,2461,1812
SKU04530,Product-4530,4649,1229
SKU04531,Product-4531,9310,1946
SKU04532,Product-4532,8856,1322
SKU04533,Product-4533,4705,1644
SKU04534,Product-4534,4225,1246
SKU04535,Product-4535,4495,1355
SKU04536,Product-4536,6050,1555
SKU04537,Product-4537,4629,544
SKU04538,Product-4538,1447,1883
SKU04539,Product-4539,20,1358
SKU04540,Product-4540,2647,232
SKU04541,Product-4541,3030,913
SKU04542,Product-4542,3644,171
SKU04543,Product-4543,4550,1711
SKU04544,Product-4544,8351,425
SKU04545,Product-4545,2721,1322
SKU04546,Product-4546,5094,797
SKU04547,Product-4547,5285,919
SKU04548,Product-4548,2602,1025
SKU04549,Product-4549,8396,493
SKU04550,Product-4550,640,1049
SKU04551,Product-4551,7379,1997
SKU04552,Product-4552,8177,1167
SKU04553,Product-4553,3846,1176
SKU04554,Product-4554,291,1671
SKU04555,Product-4555,4752,172
SKU04556,Product-4556,8348,905
SKU04557,Product-4557,3346,180
SKU04558,Product-4558,8770,792
SKU04559,Product-4559,3529,1932
SKU04560,Product-4560,9219,903
SKU04561,Product-4561,9203,519
SKU04562,Product-4562,7033,1005
SKU04563,Product-4563,700,1539
SKU04564,Product-4564,1231,1146
SKU04565,Product-4565,9670,917
SKU04566,Product-4566,7026,1319
SKU04567,Product-4567,5574,1084
SKU04568,Product-4568,3347,1459
SKU04569,Product-4569,3174,987
SKU04570,Product-4570,6063,1622
SKU04571,Product-4571,5557,131
SKU04572,Product-4572,625,1206
SKU04573,Product-4573,538,53
SKU04574,Product-4574,8020,1216
SKU04575,Product-4575,5202,1999
SKU04576,Product-4576,4350,1165
SKU04577,Product-4577,3501,1051
SKU04578,Product-4578,5843,1813
SKU04579,Product-4579,8115,717
SKU04580,Product-4580,7683,678
SKU04581,Product-4581,3950,1034
SKU04582,Product-4582,3443,1887
SKU04583,Product-4583,9220,453
SKU04584,Product-4584,8822,1762
SKU04585,Product-4585,9138,714
SKU04586,Product-4586,9605,420
SKU04587,Product-4587,1027,822
SKU04588,Product-4588,3131,1098
SKU04589,Product-4589,9252,1297
SKU04590,Product-4590,7883,1749
SKU04591,Product-4591,314,600
SKU04592,Product-4592,1744,1476
SKU04593,Product-4593,8393,1396
SKU04594,Product-4594,2143,1122
SKU04595,Product-4595,2357,568
SKU04596,Product-4596,6170,1166
SKU04597,Product-4597,2361,357
SKU04598,Product-4598,7854,785
SKU04599,Product-4599,9253,988
SKU04600,Product-4600,9910,160
SKU04601,Product-4601,7548,164
SKU04602,Product-4602,1429,1961
SKU04603,Product-4603,9811,1095
SKU04604,Product-4604,7244,1511
SKU04605,Product-4605,5549,758
SKU04606,Product-4606,272,267
SKU04607,Product-4607,2881,1569
SKU04608,Product-4608,453,855
SKU04609,Product-4609,9944,1276
SKU04610,Product-4610,4155,922
SKU04611,Product-4611,9442,1588
SKU04612,Product-4612,5290,1226
SKU04613,Product-4613,5451,679
SKU04614,Product-4614,2363,592
SKU04615,Product-4615,4985,1855
SKU04616,Product-4616,3002,1536
SKU04617,Product-4617,1531,921
SKU04618,Product-4618,4834,312
SKU04619,Product-4619,257,1553
SKU04620,Product-4620,9022,1444
SKU04621,Product-4621,5932,767
SKU04622,Product-4622,166,650
SKU04623,Product-4623,528,1240
SKU04624,Product-4624,7745,2000
SKU04625,Product-4625,6545,1361
SKU04626,Product-4626,6125,798
SKU04627,Product-4627,3052,296
SKU04628,Product-4628,1751,889
SKU04629,Product-4629,8533,79
SKU04630,Product-4630,9176,57
SKU04631,Product-4631,5639,1073
SKU04632,Product-4632,9074,78
SKU04633,Product-4633,8202,1939
SKU04634,Product-4634,3110,1783
SKU04635,Product-4635,4116,624
SKU04636,Product-4636,5391,920
SKU04637,Product-4637,5995,1442
SKU04638,Product-4638,2544,591
SKU04639,Product-4639,8031,308
SKU04640,Product-4640,1496,301
SKU04641,Product-4641,7558,1682
SKU04642,Product-4642,3639,812
SKU04643,Product-4643,6058,1959
SKU04644,Product-4644,6114,786
SKU04645,Product-4645,7040,1361
SKU04646,Product-4646,5472,428
SKU04647,Product-4647,8625,572
SKU04648,Product-4648,2440,1431
SKU04649,Product-4649,9117,1899
SKU04650,Product-4650,9605,1919
SKU04651,Product-4651,9965,740
SKU04652,Product-4652,1146,940
SKU04653,Product-4653,2074,1085
SKU04654,Product-4654,6299,1064
SKU04655,Product-4655,8973,975
SKU04656,Product-4656,9717,693
SKU04657,Product-4657,8270,1060
SKU04658,Product-4658,7788,1350
SKU04659,Product-4659,3707,725
SKU04660,Product-4660,9933,1519
SKU04661,Product-4661,6386,1606
SKU04662,Product-4662,7852,1698
SKU04663,Product-4663,8892,1804
SKU04664,Product-4664,2762,1354
SKU04665,Product-4665,1899,633
SKU04666,Product-4666,1981,277
SKU04667,Product-4667,5678,1319
SKU04668,Product-4668,4601,177
SKU04669,Product-4669,1561,1747
SKU04670,Product-4670,8333,828
SKU04671,Product-4671,5219,1739
SKU04672,Product-4672,698,246
SKU04673,Product-4673,7777,1679
SKU04674,Product-4674,454,1513
SKU04675,Product-4675,6243,1471
SKU04676,Product-4676,3124,1677
SKU04677,Product-4677,1506,698
SKU04678,Product-4678,7231,318
SKU04679,Product-4679,7694,1392
SKU04680,Product-4680,4404,1833
SKU04681,Product-4681,8251,1662
SKU04682,Product-4682,7014,1690
SKU04683,Product-4683,8186,1624
SKU04684,Product-4684,6439,502
SKU04685,Product-4685,5117,718
SKU04686,Product-4686,5484,1808
SKU04687,Product-4687,6512,786
SKU04688,Product-4688,4366,590
SKU04689,Product-4689,5997,1636
SKU04690,Product-4690,9871,635
SKU04691,Product-4691,6560,1202
SKU04692,Product-4692,3922,1058
SKU04693,Product-4693,5888,806
SKU04694,Product-4694,9599,184
SKU04695,Product-4695,7000,589
SKU04696,Product-4696,9656,762
SKU04697,Product-4697,8884,80
SKU04698,Product-4698,4970,451
SKU04699,Product-4699,3531,512
SKU04700,Product-4700,5616,1411
SKU04701,Product-4701,240,1201
SKU04702,Product-4702,5787,1549
SKU04703,Product-4703,8627,1466
SKU04704,Product-4704,9727,1910
SKU04705,Product-4705,9945,1006
SKU04706,Product-4706,1802,362
SKU04707,Product-4707,4044,629
SKU04708,Product-4708,1640,1376
SKU04709,Product-4709,9581,332
SKU04710,Product-4710,8059,1901
SKU04711,Product-4711,2874,255
SKU04712,Product-4712,2979,675
SKU04713,Product-4713,4764,1555
SKU04714,Product-4714,8675,521
SKU04715,Product-4715,3411,320
SKU04716,Product-4716,463,1944
SKU04717,Product-4717,4919,1350
SKU04718,Product-4718,7977,552
SKU04719,Product-4719,4760,297
SKU04720,Product-4720,1841,1335
SKU04721,Product-4721,4418,1574
SKU04722,Product-4722,522,1253
SKU04723,Product-4723,2211,475
SKU04724,Product-4724,9778,1231
SKU04725,Product-4725,6938,688
SKU04726,Product-4726,5339,1493
SKU04727,Product-4727,4996,1254
SKU04728,Product-4728,5817,696
SKU04729,Product-4729,8361,459
SKU04730,Product-4730,4356,1023
SKU04731,Product-4731,6711,1066
SKU04732,Product-4732,150,1635
SKU04733,Product-4733,5857,1648
SKU04734,Product-4734,8093,1366
SKU04735,Product-4735,4698,676
SKU04736,Product-4736,4964,971
SKU04737,Product-4737,5429,1571
SKU04738,Product-4738,2968,319
SKU04739,Product-4739,1911,489
SKU04740,Product-4740,1978,658
SKU04741,Product-4741,3679,445
SKU04742,Product-4742,4046,1970
SKU04743,Product-4743,7202,975
SKU04744,Product-4744,1990,358
SKU04745,Product-4745,7888,1858
SKU04746,Product-4746,6928,712
SKU04747,Product-4747,1271,920
SKU04748,Product-4748,6344,195
SKU04749,Product-4749,9447,1870
SKU04750,Product-4750,2214,158
SKU04751,Product-4751,1591,273
SKU04752,Product-4752,6762,707
SKU04753,Product-4753,6075,1473
SKU04754,Product-4754,4879,693
SKU04755,Product-4755,9501,115
SKU04756,Product-4756,3365,1079
SKU04757,Product-4757,7622,677
SKU04758,Product-4758,3604,1861
SKU04759,Product-4759,6439,1851
SKU04760,Product-4760,5985,942
SKU04761,Product-4761,676,180
SKU04762,Product-4762,6855,273
SKU04763,Product-4763,7627,1130
SKU04764,Product-4764,9960,1250
SKU04765,Product-4765,6871,1883
SKU04766,Product-4766,8845,1469
SKU04767,Product-4767,545,1907
SKU04768,Product-4768,6910,362
SKU04769,Product-4769,4176,1549
SKU04770,Product-4770,6538,618
SKU04771,Product-4771,9902,702
SKU04772,Product-4772,3896,139
SKU04773,Product-4773,3623,1776
SKU04774,Product-4774,5788,1565
SKU04775,Product-4775,297,1187
SKU04776,Product-4776,4694,627
SKU04777,Product-4777,7546,1119
SKU04778,Product-4778,9514,1945
SKU04779,Product-4779,3969,209
SKU04780,Product-4780,2912,747
SKU04781,Product-4781,8846,1635
SKU04782,Product-4782,9232,922
SKU04783,Product-4783,9569,1428
SKU04784,Product-4784,3979,815
SKU04785,Product-4785,8435,1694
SKU04786,Product-4786,7506,1512
SKU04787,Product-4787,9232,644
SKU04788,Product-4788,8036,75
SKU04789,Product-4789,9625,1016
SKU04790,Product-4790,8351,1896
SKU04791,Product-4791,138,351
SKU04792,Product-4792,3482,1893
SKU04793,Product-4793,6710,1483
SKU04794,Product-4794,9776,738
SKU04795,Product-4795,6668,1924
SKU04796,Product-4796,1848,1676
SKU04797,Product-4797,9321,1799
SKU04798,Product-4798,6840,1423
SKU04799,Product-4799,7797,1785
SKU04800,Product-4800,2641,1200
SKU04801,Product-4801,4567,1416
SKU04802,Product-4802,8466,85
SKU04803,Product-4803,3220,895
SKU04804,Product-4804,9200,1552
SKU04805,Product-4805,3159,851
SKU04806,Product-4806,2977,661
SKU04807,Product-4807,9807,58
SKU04808,Product-4808,7139,1352
SKU04809,Product-4809,8566,1376
SKU04810,Product-4810,3309,1769
SKU04811,Product-4811,4091,1944
SKU04812,Product-4812,3949,321
SKU04813,Product-4813,8841,1311
SKU04814,Product-4814,7828,1316
SKU04815,Product-4815,4088,1546
SKU04816,Product-4816,6131,1356
SKU04817,Product-4817,2127,853
SKU04818,Product-4818,3419,682
SKU04819,Product-4819,7029,1263
SKU04820,Product-4820,3888,494
SKU04821,Product-4821,1316,849
SKU04822,Product-4822,8290,1352
SKU04823,Product-4823,6372,1963
SKU04824,Product-4824,6090,214
SKU04825,Product-4825,9891,1294
SKU04826,Product-4826,2738,1787
SKU04827,Product-4827,9528,1940
SKU04828,Product-4828,4402,1751
SKU04829,Product-4829,2393,1846
SKU04830,Product-4830,1303,1833
SKU04831,Product-4831,4128,1259
SKU04832,Product-4832,5888,1108
SKU04833,Product-4833,9103,528
SKU04834,Product-4834,4660,362
SKU04835,Product-4835,6456,824
SKU04836,Product-4836,7771,695
SKU04837,Product-4837,9268,665
SKU04838,Product-4838,2413,1953
SKU04839,Product-4839,6933,873
SKU04840,Product-4840,4880,1979
SKU04841,Product-4841,2243,1536
SKU04842,Product-4842,7578,165
SKU04843,Product-4843,1900,1342
SKU04844,Product-4844,8479,156
SKU04845,Product-4845,7662,344
SKU04846,Product-4846,5058,1841
SKU04847,Product-4847,1301,1068
SKU04848,Product-4848,8743,911
SKU04849,Product-4849,6846,858
SKU04850,Product-4850,2690,1932
SKU04851,Product-4851,4626,545
SKU04852,Product-4852,408,1046
SKU04853,Product-4853,3670,1984
SKU04854,Product-4854,4046,50
SKU04855,Product-4855,9917,1404
SKU04856,Product-4856,5799,1119
SKU04857,Product-4857,3503,560
SKU04858,Product-4858,2903,832
SKU04859,Product-4859,6530,342
SKU04860,Product-4860,2606,705
SKU04861,Product-4861,7708,700
SKU04862,Product-4862,4811,1173
SKU04863,Product-4863,9515,827
SKU04864,Product-4864,4761,258
SKU04865,Product-4865,4320,932
SKU04866,Product-4866,631,92
SKU04867,Product-4867,8885,1223
SKU04868,Product-4868,2578,102
SKU04869,Product-4869,3689,1507
SKU04870,Product-4870,8523,1836
SKU04871,Product-4871,4620,116
SKU04872,Product-4872,7193,1122
SKU04873,Product-4873,7827,143
SKU04874,Product-4874,5190,1808
SKU04875,Product-4875,4452,1612
SKU04876,Product-4876,2401,112
SKU04877,Product-4877,7469,1935
